review_id,user_id,business_id,stars_review,useful,funny,cool,text,date,sentiment,review_length,rating_category,name,city,state,stars_business,review_count,categories
WQ0_IVrBOrPeKd0P4b_-7Q,ny4rtW62rQBAtuhzW0FXVg,Fok0BLJP0OMxbbl3l6QmZA,5,0,0,0,i was just visiting st louisclayton for a business trip i was referred to sauce on the side by a colleague it is amazing to say the least the food is fresh and creative i ate there 3 times that week super friendly staff they even gave me the low down on the local beers  love 4handsbrewing by the way,21-11-2016 20:01,positive,300,high,Sauce on the Side,Clayton,MO,4.5,330,"Restaurants, Italian, Salad"
G2o3puQ61M3aT12a4ffDVw,fAZTE13rzFqv-gZodwmdZA,WclNCueEJrticBESo1Z1mQ,1,1,0,1,"dessert is supposed to be a sweet but all we got was a bad taste left in our mouth

we came in as a group of 6 people the store was empty the employees were very rude the employee wearing a beanie hat looked stonedhigh and acted as if were were inconveniencing him by ordering the other employee also seemed like they had other places to be rather than work

weve been to several dessert places like creole creamery sucre yogurtland etc and never had employees act like they did at your establishment when we were in the area we saw snola snowball was busy and your store was empty and now we understand why we will not be returning

service was bad no complaints about the dessert itself",10-04-2017 00:23,negative,688,low,Baskin-Robbins,New Orleans,LA,3.0,22,"Ice Cream & Frozen Yogurt, Food"
qBDkYckuMNXB2mihiCxItg,FXnHfE2PNKnc9zvkKkwDdQ,sr-5EY6bmp4jINhea06MjA,5,0,0,0,what a quaint little gem in broadripple village the atmosphere is whimsical filled with lots of pink and white flowers you are met by the most friendliest staff who are very anxious to explain the decadence that awaits you i had the prize winning earls court chocolate cake the very recipe that launched this place into existence every bite was worth every calorie,03-06-2017 01:01,positive,364,high,The Cake Bake Shop by Gwendolyn Rogers-Broad Ripple Village,Indianapolis,IN,4.0,996,"Restaurants, Bakeries, Desserts, Patisserie/Cake Shop, American (Traditional), Cafes, Coffee & Tea, Cupcakes, French, Sandwiches, Food, American (New), Breakfast & Brunch"
ivcZsL0HALQa0sY3CUJ7UA,s8slVydWJaIWnu3mbQJa9A,EDjEVzmoQVHzboFqC-M6Ew,4,0,0,0,we love the local taco we especially love their margaritas i disagree with a few other reviewers though we come to local taco because we dont want to be waited on at local taco you place your order at the counter and then go sit down and the servers bring you your food and thats the end of it the taco choices are unique and tasty and we come here often for a quick unfettered meal i would definately recommend,27-02-2015 18:52,positive,411,high,Local Taco,Nashville,TN,3.0,308,"Food, Tex-Mex, Restaurants, Mexican, Breakfast & Brunch"
2CFN5WF3DN6Cep6zilESfQ,duJ6rvFSRlK2ej4GRFWX9Q,O3Gsne_JJ24yMvLrDoNjqA,2,1,0,0,the food and service was good however i had two different 20 off coupons and the owner would not accept either of them this was the main reason we went there and tried this place  very disappointed and will not be returning,22-05-2016 01:36,negative,223,low,Nirvana Fusion,Hatboro,PA,4.0,112,"Himalayan/Nepalese, Thai, Restaurants, Indian, Chinese"
ewp6vR3fyUeiIzTe8MT1pg,JQnO34inE-oLYXD4p64kuw,DJim4p_UABTUcIKsZTxARg,5,2,0,1,awesome clothing very friendly helpful staff and for what you are getting its very decently priced as well,30-06-2013 10:44,positive,106,high,Buffalo Exchange,New Orleans,LA,4.0,120,"Fashion, Used, Vintage & Consignment, Men's Clothing, Thrift Stores, Women's Clothing, Shopping"
f0F_yUzfyZ11zzlk8UctYg,kcFnwC4hyT5AYg2OHhVDBQ,TfcpJBiFNnDaochnmp4M2Q,5,0,0,0,my college girlies and i are in nashville for a girls trip garden brunch cafe was amazing in every way we enjoyed mimosas and all four of us were so blown away with the great taste and fresh quality of our brunch this place is amazing and the staff is so friendly shout out to montez for his wonderful service so happy we found this place,11-06-2016 20:00,positive,338,high,The Garden Brunch Cafe,Nashville,TN,4.5,712,"Cafes, Restaurants, American (Traditional), Breakfast & Brunch"
txScBObNSEl66ffaWbYvvg,Iq-9jCp219AEcbtjy-ZyNQ,f82dhKNiUXsDVPMLqKYiIQ,5,0,0,0,my husband and me have yet to make it to the lunch buffet i have read some reviews that said the service was not good for supper that has not bee the case twice now we love the service prices authentic food and clean restaurant what a treat to eat here,09-10-2016 05:21,positive,252,high,Sher-e-Punjab,Tucson,AZ,4.0,446,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife"
RPBfGe6Ssu-Kpj-sz_dgmg,f1rMO8F3t6Uk5Z2Vxx-S2Q,VbItL6RDULtnw4YvB6EhVg,4,0,0,0,great place  food is very tasty and  they have a very big beer selection  love going there and sitting outside right on south st and people watching  will be back plenty of times,17-10-2016 18:10,positive,178,high,Jon's Bar & Grille,Philadelphia,PA,3.0,178,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars"
KVTjAbgLwSaNgJMxFiB_vQ,DcBG8sfCdxOId0b4RUm72g,p5OEYAsKeMjNKZI-gZiQrg,4,0,0,0,delicious pho the rare beef in particular is amazing the best pho ive had in delco so far,15-11-2013 16:49,positive,89,high,Oriental Pearl Restaurant,Boothwyn,PA,4.0,154,"Thai, Restaurants, Vietnamese, Chinese"
ZMk-6dZMDh-pn3x2PvMjLg,0L7F2NR45YjgAQwM0MbDYA,-3AooxIkg38UyUdlz5oXdw,4,0,0,0,had a lovely dinner celebrating our anniversary food was delicious and the staff were friendly and attentive will definitely be going back when were in santa barbara again,18-10-2017 18:02,positive,171,high,Chase Restaurant,Santa Barbara,CA,3.0,436,"Event Planning & Services, Restaurants, Nightlife, Caterers, Italian, Bars"
NXS4sOVRweMJmQ4rT5BwcA,x0Oj9KKTJtdP-Dg9DqLTSQ,dNR-b-CsrFGYhMo9zLMrCw,4,0,0,0,"service was great but the food was okay

another one of those order before you sit places nothing life changing",14-03-2017 02:48,positive,111,high,Soy Bistro,Brentwood,TN,4.5,482,"Japanese, Korean, Asian Fusion, Tacos, Mexican, Restaurants"
fqggUOnxS3xvUrgSyGQLxQ,KBRp8zdoyFNb4k7Z5kPF0g,p7bv1603DwdmUmb4F__cew,4,0,0,1,"went here last thursday and arrived early enough to take advantage of their 5 domestic pitchers during hh which includes mich golden light my fave it did take the server about 1015 minutes to even notice we were there but after that service was just fine 

started off with the wings which were delicious although the bf was certain it was not actually a pound of wings which they claim on their menu

i ordered the gyro and fries which were surprisingly really good gyro meat was tasty and the fries were awesome bf had the french onion soup and potato skins which he said were good as well

we stayed for rock n roll bingo which i guess is every thursday and free and we had a blast they also have a pool table and darts in the back which we played while waiting for bingo to start

we will definitely be back",30-08-2015 16:37,positive,811,high,Firehouse Bar & Grill St. Louis,Saint Louis,MO,4.0,76,"Restaurants, American (New), Bars, American (Traditional), Nightlife"
vV3ee7vLko00KvJh3Igf4w,wrm0-tVo2bpUHo24ulgLgg,AODksDNj5mH953cyhUG1Qw,1,0,0,0,"went after seeing45 stars 
ordered 2 dishes both flavorless pad thai was under cooked as a matter of fact didnt enjoy the meal at all",03-10-2015 18:21,negative,133,low,Thai 5 Fast Food,Tampa,FL,4.0,336,"Laotian, American (Traditional), Asian Fusion, Salad, Pan Asian, Sushi Bars, Food Trucks, Food, Noodles, Restaurants, Thai"
FHDtcleCkyxR2P7c1C_EPw,YGmF5rPKmHuo2XxVNXgU9A,IYlUaKC9nICjiWdk-ShPlg,4,0,0,0,"i wish this place was bigger because my only complaint is that everytime i go i have to stand in line to get in 

this place is a fantastic brunch spot their french toast is amazing i love all of their quiches and its funny to see a guy like me mowing down a quiche whether youre int he mood for sweet or savory they always have plenty of options for your pallet 

once youre in the service is great food comes out quickly and my coffee mug never stayed empty for long",07-01-2014 23:43,positive,468,high,Bub's Cafe,Carmel,IN,4.0,175,"Restaurants, Breakfast & Brunch"
V7fJ2o-g62AvdCAhVrA4hg,uIv-QohIyddQA6JMXWsaTA,1T9F7iLDFAYWJvif1RKneg,3,0,0,0,took my family here on a sunday afternoon who came to visit from ca we were seated immediate waiting for the rest of our party 7 to show up so we were put to the overflow side on the right we got our menus and water and the rest of the family showed took them a while to come back to take our order it was a good 15 mins til we flag someone to take our order we ordered a variety of appetizers some rice dishes and a few pho bowls they were all wonderful my sister and i order the bun bo hue and it was terrible super salty and level 10 spicy not sure what went wrong with this dish but not even the herbs can save it my sister literally has to steal her husband pho broth to dial down the spiciness we get that bowl is spicy but omg you could kill someone with how spicy it is i love this place dont get me wrong i would be back but kind of bum that they actually serve bun bo hue and it was terrible not to mention service was a little slow it might be a while til ill be back they were my go to vietnamese restaurant but seeing its growing in indy ill be going else where,03-08-2017 22:42,neutral,1074,low,Saigon Restaurant,Indianapolis,IN,4.0,421,"Restaurants, Food, Vietnamese"
6R1qW9IueHE0EOuI8R491w,VNSUKSZOm0-sEPl36gK54g,WK4LetSV-XKUmsFlGtJYAA,4,0,0,0,"well it wasnt the worst experience ive ever had but i will say it could have gone smoother

my mother and i have been verizon customers for a long time and im happy to say i do not have to visit their stores frequently because we have few problems with our devices and service i stopped in recently because it was time to upgrade my device

right off the bat i was told i couldnt upgrade because of a billing issue on the account my rep told me we were still receiving one lump bill for our wireless service and home service packages land line internet etc he said this had been discontinued and we should have automatically started receiving separate bills but for whatever reason it hadnt happened on our account he said she had to give consent to unsubscribe from onebill and that he needed to speak with her directly

i havent lived with my mom in a long time so i took him at his word but i wasnt able to get a hold of her so i was turned away  very irritating when you consider the only reason i can see to block an upgrade is to force action on the issue and that we apparently needed to consent for something that should have automatically happened im sure there are reasons that im just not aware of for requiring consent but what annoyed me was that neither myself or my mothers husband were allowed to give that consent i had to leave the store empty handed and come back another time 

long story short after contacting my mother and working on the problem i found out we had been unsubscribed from one bill for a while

my rep apologized for the problem which doesnt replace my wasted time but was still nice of him to do from there we proceeded with the upgrade and i bombarded him with questions about a variety of things he answered all of them and was very knowledgeable as i have known verizon reps to be im very happy with the service i received after clearing up the one bill mixup 

im now the proud owner of a droid turbo 2 and hopefully there are no future issues with upgrading i wish i could give three and a half stars because i think four is too generous for the amount of wasted time and phone tag i had to endure but i also think three is too low considering the long history of good service ive had

edit i came back to mention that never was i told i could trade in my old device for any sort of store credit it turns out my device was worth about 26 which would have been nice to know when i spent 50 on a new case but hey sales i guess",22-03-2016 17:21,positive,2468,high,Verizon,Royersford,PA,2.5,20,"Internet Service Providers, Mobile Phones, Electronics, Professional Services, Shopping, Home Services"
MbgEMoyp2f9MimLO-6_tlQ,FYwWUYFa7wnobiPp3AQoOA,LT4A5jVMURvH_DKdr7A91w,2,1,1,0,it was ok a brisket platter with a biscuit and a small side there was literally a smear of sauce on it then a brat sandwich on its own was good but over 23 bucks no place to sit and eat unless you want to eat outside so 23 bucks to have to reward food when you get home i dont know that i would go back i also know they are new but they couldnt give me my order number she didnt know how or where to find it i told her to ask someone and she did  i dont know if i would do it again without cupons,14-08-2015 01:04,negative,496,low,Big Q BBQ,Levittown,PA,2.5,65,"Sandwiches, Barbeque, Restaurants, Food"
ht-DRJbMcPMNGUksAlSfKQ,bA_192EhB5p5JI9gi_my4A,#NAME?,4,0,0,0,first experience with american freight although the store leaves a lot to be desired it is what it is i bought a king size set for about 300 less than other places i looked angel was very nice and helpful,10-07-2016 13:36,positive,204,high,"American Freight Furniture, Mattress, Appliance",Metairie,LA,3.0,22,"Home & Garden, Furniture Stores, Mattresses, Shopping, Home Decor, Appliances"
75H4Mom1JITA8f9oIMnueQ,BDyCY898xb7QexX-XJgrEw,c8rjE6NcfeyzLB_aU1GdMA,4,0,0,0,"visited on a sunday night 83011 911 is yuengling 2 pint drafts and 3 bottles 

we came in a group a yelp after party if you will you were wonderfully accommodating and  i promised id mention that server dan p was especially attentive and accommodating of our crowd

i think the drinks came perfectly balanced which is very nice sometimes you love when drinks come strong but theyre not necessarily delicious here you get booze but also scrumptiousness you treated our group to kamikazes thanks they were great

also in addition to a plethora of drinks we got the nachos and the awesome fries these were fantastic like overthetop perfect for satisfying grease cravings while drinking delicious even without happy hour specials this was a great night for service food drinks and the game thanks for having both soccer and football on screens all over the freaking place ",22-11-2010 04:37,positive,868,high,Sláinte Pub & Grill,Philadelphia,PA,3.5,139,"Nightlife, Bars, Restaurants, Irish, Pubs"
2zc0mu2D4ZiLxrhLq9B8tA,OeriDjg-jRH14wDU8nfV3g,vUTkL2n4AgWj8MZuXDblWA,4,0,0,0,"the view is very nice from spinners after dinner dont miss out on going to level 11 to enjoy a nicer view of st pete beach from the rooftop while sipping on a drink from the bar great experience
food is mediocre",20-09-2016 16:13,positive,211,high,Spinners Revolving Roof-Top Lounge,St. Pete Beach,FL,3.5,177,"Hotels, Caterers, Restaurants, Seafood, Hotels & Travel, Sandwiches, Salad, Event Planning & Services"
KCU0OrDIY054oZ32ZvvFzQ,pBppZC7MKx5nL2XKbkOQEw,M0Cb0ufPxOSHSrZAKMmUmg,5,0,0,0,perfect place for breakfast dont let the small size worry you the food is delicious and service is terrific great for families clean and friendly i have family in holiday so now this gem is our go to for breakfast  any time we are in town from chicago homemade hash is fantastic,11-11-2016 16:14,positive,278,high,Caposey's Whole Works,New Port Richey,FL,4.5,212,"Restaurants, Burgers, Breakfast & Brunch, Diners, American (New), American (Traditional)"
0UP8JAU37AnHzEKCK8GhMQ,tEKS_Ag5PKTYEeZfKZnGnA,f8GG-nvuzMpcGIs3cbKUkw,4,2,0,1,dont you sometimes find it odd when you go to a mexican restaurant order and the food is at your table before you get your drinks yes there is a thing as too fast you wont  find that with this place the food was fresh and delicious like they had actually prepared it to order instead of pulling it from underneath a warmer in a large pan the decor is great and the staff was superb i will definitely be back,07-02-2012 01:39,positive,407,high,Mexico City Grill,Fishers,IN,3.5,63,"Mexican, Restaurants"
